ticker,loan_id,property_name,city,state,address,zip,loan_level_type
GSMS 2018-GS9,14,FAIRFIELD INN AND SUITES BETHLEHEM,,,,,
GSMS 2018-GS9,14,LANGHORNE SPRINGHILL SUITES,,,,,
GSMS 2018-GS9,14,FARGO RESIDENCE INN,,,,,
GSMS 2018-GS9,14,EL PASO STAYBRIDGE SUITES,,,,,
GSMS 2018-GS9,14,QUANTICO COURTYARD,,,,,
GSMS 2018-GS9,14,APPLETON RESIDENCE INN,,,,,
GSMS 2018-GS9,14,WESTMINSTER HAMPTON INN,,,,,
GSMS 2018-GS9,14,RESIDENCE INN DANBURY,,,,,
GSMS 2018-GS9,14,ROCKFORD RESIDENCE INN,,,,,
GSMS 2018-GS9,14,TOWNEPLACE SUITES POCATELLO,,,,,
GSMS 2018-GS9,14,MONTGOMERYVILLE STAYBRIDGE SUITES,,,,,
GSMS 2018-GS9,14,BLOOMINGTON FAIRFIELD INN & SUITES,,,,,
GSMS 2018-GS9,14,RESIDENCE INN SOUTHINGTON,,,,,
GSMS 2018-GS9,14,BISMARCK RESIDENCE INN,,,,,
GSMS 2018-GS9,14,KALAMAZOO-PORTAGE COURTYARD,,,,,
GSMS 2018-GS9,14,FAIRFIELD INN AND SUITES RENO SPARKS,,,,,
GSMS 2018-GS9,14,SAN BERNARDINO HAMPTON INN & SUITES,,,,,
GSMS 2018-GS9,14,TOWNEPLACE SUITES BOISE DOWNTOWN,,,,,
GSMS 2018-GS9,14,RESIDENCE INN BATON ROUGE,,,,,
GSMS 2018-GS9,14,LEXINGTON COURTYARD,,,,,
GSMS 2018-GS9,14,RESIDENCE INN MYSTIC GROTON,,,,,
GSMS 2018-GS9,14,DOUBLETREE HOLLAND,,,,,
GSMS 2018-GS9,14,SHERATON HOTEL WOODBURY,,,,,
GSMS 2018-GS9,14,HILTON GARDEN INN GLASTONBURY,,,,,
GSMS 2018-GS9,30,CENTURY INDUSTRIAL CENTER,,,,,
GSMS 2019-GC38,1,365 BOND,,,,,
GSMS 2019-GC38,22,WOODSPRING SUITES CLERMONT,,,,,
GSMS 2019-GC38,22,WOODSPRING SUITES CLARCONA,,,,,
GSMS 2019-GC39,15,Soho Beach House,,,,,
GSMS 2019-GC39,17,Borel Square Shopping Center,,,,,
GSMS 2019-GC39,24,Fairview Centre,,,,,
GSMS 2019-GC39,27,2325 Crenshaw Boulevard,,,,,
GSMS 2019-GC39,6,Residence Inn Salt Lake City,,,,,
GSMS 2019-GC39,7,365 Bond,,,,,
GSMS 2019-GC40,35,"Railroad San Mateo, CA",,,,,
GSMS 2019-GC40,8,Western Digital,,,,,
GSMS 2019-GC40,9,ARC Apartments,,,,,
GSMS 2019-GC42,21,222 Kearny St,,,,,
GSMS 2019-GC42,35,Fairfield Inn & Suites East Peoria,,,,,
GSMS 2019-GSA1,24,Cubesmart North Bergen,,,,,
GSMS 2020-GC45,11,Crystal Springs Resort #1,,,,,
GSMS 2020-GSA2,21,Redmond Town Center,,,,,
GSMS 2020-GSA2,24,Indian Terrace Villas I-VI,,,,,
GSMS 2021-GSA3,28,1130-1152 7TH AVENUE,,,,,
GSMS 2021-GSA3,28,636 C STREET,,,,,
JPMCC 2016-JP4,17,PGA FINANCIAL PLAZA,,,,,
JPMCC 2016-JP4,24,TECH RIDGE OFFICE PARK,,,,,
JPMCC 2016-JP4,27,The Riviera,,,,,
JPMCC 2016-JP4,33,HINESVILLE CENTRAL,,,,,
JPMCC 2016-JP4,7,NORTH HILLS VILLAGE,,,,,
JPMCC 2016-JP4,8,HOTEL PALOMAR SAN DIEGO,,,,,
JPMCC 2017-JP5,11,Milton Park,,,,,
JPMCC 2017-JP5,15,Marriott Galleria,,,,,
JPMCC 2017-JP5,22,Woodglen Village,,,,,
JPMCC 2017-JP5,23,Partridge Inn - Augusta,,,,,
JPMCC 2017-JP5,24,4400 Dixie Highway,,,,,
JPMCC 2017-JP5,25,Towneplace Suites Dallas Las Colinas,,,,,
JPMCC 2017-JP5,3,1500 Dragon,,,,,
JPMCC 2017-JP5,32,St. Albans,,,,,
JPMCC 2017-JP5,42,North Star Terrace MHP,,,,,
JPMCC 2017-JP5,43,Rite Aid Sugar Hill,,,,,
JPMCC 2017-JP5,7,Bardmoor Palms,,,,,
JPMCC 2017-JP6,11,Humblewood Center,,,,,
JPMCC 2017-JP6,13,Diamond Hill Apartments,,,,,
JPMCC 2017-JP6,17,Castleton Self Storage,,,,,
JPMCC 2017-JP6,25,Elk Grove Hampton Inn,,,,,
JPMCC 2017-JP6,27,Quail Creek,,,,,
JPMCC 2017-JP6,3,Browning Place,,,,,
JPMCC 2017-JP6,34,1201 Oak Lawn,,,,,
JPMCC 2017-JP6,5,Diamond Hill Denver,,,,,
JPMCC 2017-JP6,9,Allenwood,,,,,
JPMCC 2017-JP7,11,MARRIOTT PARK CITY,,,,,
JPMCC 2017-JP7,16,DEPOT MARKETPLACE,,,,,
JPMCC 2017-JP7,17,FAIRFIELD INN MYRTLE BEACH NORTH,,,,,
JPMCC 2017-JP7,17,HOLIDAY INN EXPRESS & SUITES WILMINGTON-UNIVERSITY CTR.,,,,,
JPMCC 2017-JP7,17,FAIRFIELD INN CHARLOTTE NORTHLAKE,,,,,
JPMCC 2017-JP7,17,HOLIDAY INN EXPRESS & SUITES GOLDSBORO BASE AREA,,,,,
JPMCC 2017-JP7,17,COMFORT SUITES GASTONIA,,,,,
JPMCC 2017-JP7,19,FLOWSERVE PUMPS,,,,,
JPMCC 2017-JP7,2,LKQ (SALISBURY),,,,,
JPMCC 2017-JP7,2,BAE FACILITY,,,,,
JPMCC 2017-JP7,2,FEDEX GROUND (STRATFORD),,,,,
JPMCC 2017-JP7,2,FEDEX (BALTIMORE),,,,,
JPMCC 2017-JP7,2,HARMAN BECKER,,,,,
JPMCC 2017-JP7,2,GE AVIATION (LAFAYETTE),,,,,
JPMCC 2017-JP7,2,GODADDY,,,,,
JPMCC 2017-JP7,2,CARRIER,,,,,
JPMCC 2017-JP7,2,EMERUS,,,,,
JPMCC 2017-JP7,2,CARDINAL HEALTH,,,,,
JPMCC 2017-JP7,2,TYCO ELECTRONICS,,,,,
JPMCC 2017-JP7,2,FCA/CATERPILLAR,,,,,
JPMCC 2017-JP7,2,FEDEX GROUND (STAUNTON),,,,,
JPMCC 2017-JP7,2,QUAD PACKAGING (PROTEUS) - FRANKLIN BUSINESS PARK,,,,,
JPMCC 2017-JP7,2,QUAD PACKAGING (TRANSPAK) - FRANKLIN BUSINESS PARK,,,,,
JPMCC 2017-JP7,2,T-MOBILE CALL CENTER,,,,,
JPMCC 2017-JP7,2,SIKORSKY AIRCRAFT R&D FACILITY,,,,,
JPMCC 2017-JP7,2,VATTEROTT COLLEGE,,,,,
JPMCC 2017-JP7,2,COMCAST,,,,,
JPMCC 2017-JP7,2,ALFA LAVAL PLANT,,,,,
JPMCC 2017-JP7,2,LKQ (NEW BRAUNFELS),,,,,
JPMCC 2017-JP7,2,HITACHI,,,,,
JPMCC 2017-JP7,2,CAMERON INTERNATIONAL,,,,,
JPMCC 2017-JP7,2,H&E EQUIPMENT SERVICES (GREER),,,,,
JPMCC 2017-JP7,2,LKQ (TOLEDO),,,,,
JPMCC 2017-JP7,2,H&E EQUIPMENT SERVICES (YUKON),,,,,
JPMCC 2017-JP7,2,H&E EQUIPMENT SERVICES (COLUMBIA),,,,,
JPMCC 2017-JP7,2,SAINT-GOBAIN WAREHOUSE,,,,,
JPMCC 2017-JP7,2,GE AVIATION (POMPANO),,,,,
JPMCC 2017-JP7,2,H&E EQUIPMENT SERVICES (NEW ORLEANS),,,,,
JPMCC 2017-JP7,2,H&E EQUIPMENT SERVICES (SAN ANTONIO),,,,,
JPMCC 2017-JP7,2,BAXALTA (ANKENY),,,,,
JPMCC 2017-JP7,2,BAXALTA (SPRINGFIELD),,,,,
JPMCC 2017-JP7,2,BAXALTA (WAUSAU),,,,,
JPMCC 2017-JP7,2,GERDAU,,,,,
JPMCC 2017-JP7,2,BAXALTA (GRAND RAPIDS),,,,,
JPMCC 2017-JP7,2,BAXALTA (MOUNDS VIEW),,,,,
JPMCC 2017-JP7,2,BAXALTA (CASSELBERRY),,,,,
JPMCC 2017-JP7,2,BAXALTA (BARRY POINTE),,,,,
JPMCC 2017-JP7,2,SYNCHRONY FINANCIAL,,,,,
JPMCC 2017-JP7,2,ALLIANCE DATA SYSTEMS OFFICE,,,,,
JPMCC 2017-JP7,7,WEST TOWN MALL,,,,,
JPMCC 2019-COR4,35,National Tire & Battery,,,,,
JPMCC 2019-COR5,23,Township Plaza,,,,,
JPMCC 2019-COR5,26,St Louis Parking,,,,,
JPMCC 2019-COR5,27,Macon 57 Portfolio - 1433 Macon Street,,,,,
JPMCC 2019-COR5,28,320-324 West 14th Street,,,,,
JPMCC 2019-COR5,29,446-450 West 19Th Street,,,,,
JPMCC 2019-COR5,30,57-59 Second Avenue,,,,,
JPMCC 2019-COR5,31,43 West 27Th Street,,,,,
JPMCC 2019-COR5,32,59-61 East 3rd Street,,,,,
JPMCC 2019-COR5,34,808 Lexington Avenue,,,,,
JPMCC 2019-COR5,35,1384 First Avenue,,,,,
JPMCC 2019-COR5,36,329 Union Street,,,,,
JPMCC 2019-COR5,37,350 East 13Th Street,,,,,
JPMCC 2019-COR5,38,358 & 362 11Th Street,,,,,
JPMCC 2019-COR5,39,610 East 9Th Street,,,,,
JPMCC 2019-COR5,40,316 West 14Th Street,,,,,
JPMCC 2019-COR5,41,402 East 12th Street,,,,,
JPMCC 2019-COR5,42,42 Sidney Place,,,,,
JPMCC 2019-COR5,43,522 East 5Th Street,,,,,
JPMCC 2019-COR5,44,106 Bedford Avenue,,,,,
JPMCC 2019-COR5,45,295 Degraw Street,,,,,
JPMCC 2019-COR5,46,413 South 5th Street,,,,,
JPMDB 2017-C5,1,229 WEST 43RD STREET RETAIL CONDO,,,,,
JPMDB 2017-C5,17,SHOPKO SALEM,,,,,
JPMDB 2017-C5,17,SHOPKO EUGENE,,,,,
JPMDB 2017-C5,17,SHOPKO BEND,,,,,
JPMDB 2017-C5,18,PROVIDENCE AT MEMORIAL,,,,,
JPMDB 2017-C5,20,FELIZ,,,,,
JPMDB 2017-C5,20,VIDA,,,,,
JPMDB 2017-C5,20,AMOR,,,,,
JPMDB 2017-C5,31,VALUE PLACE CLARCONA,,,,,
JPMDB 2017-C5,31,VALUE PLACE CLERMONT,,,,,
JPMDB 2017-C5,8,DALLAS DESIGN DISTRICT,,,,,
JPMDB 2017-C7,17,Preston Plaza,,,,,
JPMDB 2017-C7,21,Fullerton Plaza,,,,,
JPMDB 2017-C7,26,Staybridge Suites St. Petersburg,,,,,
JPMDB 2017-C7,27,Mural Lofts,,,,,
JPMDB 2017-C7,32,Preston Trail Atrium,,,,,
JPMDB 2017-C7,35,9-11 Raymond Avenue,,,,,
JPMDB 2017-C7,38,The Grove At 43rd Street,,,,,
JPMDB 2017-C7,39,Brittmoore Industrial Park,,,,,
JPMDB 2017-C7,41,PPHC Holdings Manufacturing Facility,,,,,
JPMDB 2017-C7,8,BAE Facility,,,,,
JPMDB 2018-C8,13,NORTHWEST BUSINESS CENTER,,,,,
JPMDB 2018-C8,21,THE MARKET AT CROSS CREEK RANCH,,,,,
JPMDB 2018-C8,29,HOLIDAY INN EXPRESS ALBANY,,,,,
JPMDB 2018-C8,30,MEZZ 42,,,,,
JPMDB 2018-C8,34,LARRY POWER STORAGE,,,,,
JPMDB 2018-C8,34,ARMOUR ROAD STORAGE,,,,,
JPMDB 2018-C8,4,EMBASSY SUITES GLENDALE,,,,,
JPMDB 2018-C8,8A,DreamWorks Campus,,,,,
JPMDB 2019-COR6,22,Prospect Park,,,,,
JPMDB 2019-COR6,32,Prince Creek Village Center,,,,,
JPMDB 2020-COR7,10,Chase Center Tower 1,,,,,
JPMDB 2020-COR7,11,Chase Center Tower II,,,,,
JPMDB 2020-COR7,23,15091 Alabama Highway 20,,,,,
MSBAM 2016-C32,33,"KOHLS - LUTZ, FL FEE",,,,,
MSBAM 2016-C32,45,FALCON CREEK PHASE II APARTMENTS,,,,,
MSBAM 2016-C32,46,DIAMOND SOUTHWEST INDUSTRIAL,,,,,
MSBAM 2016-C32,48,WINDY KNOLLS PHASE II APARTMENTS,,,,,
MSBAM 2016-C32,52,"RITE AID - COLOMA, MI",,,,,
MSBAM 2016-C32,52,"RITE AID - SPRING LAKE, MI",,,,,
MSBAM 2017-C33,1,HYATT REGENCY AUSTIN,,,,,
MSBAM 2017-C33,24,MIDWAY OFFICE PARK,,,,,
MSBAM 2017-C33,28,CVS EUCLID,,,,,
MSBAM 2017-C33,28,CVS AUSTIN,,,,,
MSBAM 2017-C33,36,TROLLEY INDUSTRIAL,,,,,
MSBAM 2017-C33,40,71 FULLER ROAD,,,,,
MSBAM 2017-C34,36,PHILMONT INDUSTRIAL BUILDING,,,,,
MSBAM 2017-C34,46,LAS VEGAS DOLLAR GENERAL MARKET,,,,,
MSBAM 2017-C34,49,LUXOR MHC,,,,,
MSBAM 2017-C34,50,MARY ANN MHC,,,,,
MSCI 2017-H1,11,1615 Poydras,,,,,
MSCI 2017-H1,43,Courtyard Rock Hill,,,,,
MSCI 2017-H1,44,Courtyard Burlington,,,,,
MSCI 2017-H1,45,Chandler Mercado,,,,,
MSCI 2017-H1,46,Shoppes At Meadow Ridge,,,,,
MSCI 2017-H1,54,Wingate By Wyndham York,,,,,
MSCI 2017-H1,6,Hyatt Regency Austin,,,,,
MSCI 2017-HR2,16,CITYLINE GUARDIAN MIXED USE,,,,,
MSCI 2017-HR2,2,THE WOODS,,,,,
MSCI 2017-HR2,28,EAGLE VILLAGE APARTMENTS,,,,,
MSCI 2018-H3,14,55 MIRACLE MILE,,,,,
MSCI 2018-H3,2,6330 WEST LOOP SOUTH,,,,,
MSCI 2018-H3,20,THE NEXUS AT STUART,,,,,
MSCI 2018-H3,20,THE NEXUS AT WELLINGTON,,,,,
MSCI 2018-H3,20,THE NEXUS AT VISTA PARK,,,,,
MSCI 2018-H3,29,UNIVERSITY BUSINESS CENTER,,,,,
MSCI 2018-H3,4,ARROWHEAD MEDICAL PLAZA II,,NA,,,OF
MSCI 2018-H3,4,OAK LAWN MEDICAL CENTER,,NA,,,OF
MSCI 2018-H3,4,ARROWHEAD MEDICAL PLAZA I,,NA,,,OF
MSCI 2018-H3,9,TORRANCE TECHNOLOGY CAMPUS,,,,,
MSCI 2018-H4,29,Gateway Oaks,,,,,
MSCI 2018-H4,39,Fairfield Inn Alpharetta,,,,,
MSCI 2018-H4,45,Fedex Distribution Harrison,,,,,
MSCI 2018-H4,9,ESA Cleveland Brooklyn,,,,,
MSCI 2019-H6,10,Columbia Corporate Center,,,,,
MSCI 2019-H6,33,Serene Plaza,,,,,
MSCI 2019-H6,7,Fedex Niles,,,,,
MSCI 2019-H7,12,Fedex Niles,,,,,
MSCI 2019-H7,37,Lake Crest Office,,,,,
MSCI 2019-L2,24,Twin Oaks I & II,,,,,
MSCI 2019-L2,27,Wilshire Plaza,,,,,
MSCI 2019-L2,42,7390 Lincoln Way,,,,,
MSCI 2019-L2,44,170 Mercer Street,,,,,
MSCI 2019-L2,48,Copper Pointe,,,,,
MSCI 2019-L3,1,"QUEST DIAGNOSTICS, INC.",,NA,,,
MSCI 2019-L3,21,MAGNOLIA COVE APARTMENTS,,,,,
MSCI 2020-HR8,4,PEBBLE WALK APARTMENTS,,,,,
MSCI 2020-HR8,4,LAGUNA AZUL APARTMENTS,,,,,
MSCI 2020-HR8,4,RAVENWOOD APARTMENTS,,,,,
MSCI 2020-HR8,4,THE PRESIDIO APARTMENTS,,,,,
MSCI 2021-L6,13,Tower Point At The Highlands,,,,,
MSCI 2021-L6,16,Winchester Office Building,,,,,
MSCI 2021-L6,20,Glenwood Farms,,,,,
MSWF 2023-1,9A,RIALTO INDUSTRIAL,,NA,1110 WEST MERRILL AVENUE,92376,
MSWF 2023-2,17,STANFORD INDUSTRIAL PARK,,,,,
MSWF 2023-2,17,AUTO WORKS INDUSTRIAL PARK,,,,,
MSWF 2023-2,17,UNION BUSINESS PARK,,,,,
UBSCM 2017-C1,1,SAVE MART - JACKSON,,,,,
UBSCM 2017-C1,1,LUCKY - SAN LEANDRO,,,,,
UBSCM 2017-C1,1,LUCKY - SAN JOSE II,,,,,
UBSCM 2017-C1,1,LUCKY - SAN JOSE I,,,,,
UBSCM 2017-C1,1,DICKS SPORTING GOODS - FOLSOM,,,,,
UBSCM 2017-C1,1,SAVE MART - SACRAMENTO,,,,,
UBSCM 2017-C1,1,SAVE MART - KINGSBURG,,,,,
UBSCM 2017-C1,1,LUCKY - HAYWARD,,,,,
UBSCM 2017-C1,1,LUCKY - VACAVILLE II,,,,,
UBSCM 2017-C1,1,LUCKY - SAND CITY,,,,,
UBSCM 2017-C1,1,SAVE MART - FRESNO II,,,,,
UBSCM 2017-C1,1,SAVE MART - ELK GROVE,,,,,
UBSCM 2017-C1,1,LUCKY - VACAVILLE I,,,,,
UBSCM 2017-C1,1,LUCKY - SANTA ROSA,,,,,
UBSCM 2017-C1,1,SAVE MART - ROSEVILLE,,,,,
UBSCM 2017-C1,1,LUCKY - SAN JOSE III,,,,,
UBSCM 2017-C1,1,SAVE MART - FRESNO I,,,,,
UBSCM 2017-C1,1,SAVE MART - MODESTO,,,,,
UBSCM 2017-C1,1,FOODMAXX - ANTIOCH,,,,,
UBSCM 2017-C1,1,LUCKY - SAN BRUNO,,,,,
UBSCM 2017-C1,1,LUCKY CALIFORNIA - DALY CITY,,,,,
UBSCM 2017-C1,1,LUCKY - CONCORD,,,,,
UBSCM 2017-C1,1,LUCKY - SAN FRANCISCO,,,,,
UBSCM 2017-C1,1,SAVE MART - GRASS VALLEY,,,,,
UBSCM 2017-C1,1,SAVE MART - CLOVIS,,,,,
UBSCM 2017-C1,1,DICKS SPORTING GOODS - SALINAS,,,,,
UBSCM 2017-C1,1,LUCKY - HOLLISTER,,,,,
UBSCM 2017-C1,1,SAVE MART - CHICO,,,,,
UBSCM 2017-C1,1,S-MART - LODI,,,,,
UBSCM 2017-C1,1,SAVE MART - TRACY,,,,,
UBSCM 2017-C1,1,SAVE MART - AUBURN,,,,,
UBSCM 2017-C1,1,LUCKY - HAYWARD I,,,,,
UBSCM 2017-C1,1,FOODMAXX - SACRAMENTO,,,,,
UBSCM 2017-C1,11,GRAND RAPIDS RETAIL,,,,,
UBSCM 2017-C1,11,WARREN DISTRIBUTION CENTER,,,,,
UBSCM 2017-C1,11,COMSTOCK PARK RETAIL,,,,,
UBSCM 2017-C1,11,MATTRESS DISTRIBUTION CENTER,,,,,
UBSCM 2017-C1,11,BLOOMFIELD HILLS RETAIL,,,,,
UBSCM 2017-C1,13,888 WAYNE AVENUE,,,,,
UBSCM 2017-C1,13,1176 GRANT STREET,,,,,
UBSCM 2017-C1,13,1163 GRANT STREET,,,,,
UBSCM 2017-C1,13,1179 GRANT STREET,,,,,
UBSCM 2017-C1,13,1027 WASHINGTON STREET,,,,,
UBSCM 2017-C1,13,758 LOCUST STREET,,,,,
UBSCM 2017-C1,13,713 SCHOOL STREET,,,,,
UBSCM 2017-C1,13,1150 GRANT STREET,,,,,
UBSCM 2017-C1,13,1205 MAPLE STREET,,,,,
UBSCM 2017-C1,13,1149 GRANT STREET,,,,,
UBSCM 2017-C1,13,1156 GRANT STREET,,,,,
UBSCM 2017-C1,14,HILTON WOODCLIFF LAKE,,,,,
UBSCM 2017-C1,29,GERBER VILLAGE,,,,,
UBSCM 2017-C1,4,GARDEN VILLAGE,,,,,
UBSCM 2017-C1,44,GREENHILL APARTMENTS,,,,,
UBSCM 2017-C1,49,LA QUINTA INNS & SUITES HARRISBURG HERSHEY,,,,,
UBSCM 2017-C1,5,APPLE SUNNYVALE,,,,,
UBSCM 2017-C1,50,FAIRFIELD INN & SUITES MILFORD,,,,,
UBSCM 2017-C1,52,COMFORT INN CLEVELAND,,,,,
UBSCM 2017-C1,54,MURPHY MHC,,,,,
UBSCM 2017-C1,54,HEMPSTEAD MHC,,,,,
UBSCM 2017-C1,58,2800-2806 E. 81ST STREET,,,,,
UBSCM 2017-C1,58,4750 S. INDIANA AVENUE,,,,,
UBSCM 2017-C1,58,7840 S. YATES,,,,,
UBSCM 2017-C1,58,2220-2226 E. 75TH STREET,,,,,
UBSCM 2017-C1,58,1422 E. 68TH STREET,,,,,
UBSCM 2017-C1,58,5618-5620 S. DR MARTIN LUTHER KING DRIVE,,,,,
UBSCM 2017-C1,58,6558 S. VERNON AVENUE,,,,,
UBSCM 2017-C2,10,Lucky - San Francisco,,,,,
UBSCM 2017-C2,11,GM Logistics Center 2,,,,,
UBSCM 2017-C2,14,Radisson Hotel - Paper Valley,,,,,
UBSCM 2017-C2,18,South Main RV Park,,,,,
UBSCM 2017-C2,2,Park West Village,,,,,
UBSCM 2017-C2,28,Skagit Valley Square,,,,,
UBSCM 2017-C2,41,Fairfield Inn & Suites Columbus East,,,,,
UBSCM 2017-C2,46,Hampton Inn & Suites Binghamton - Vestal,,,,,
UBSCM 2017-C2,52,Walgreens - Grand Rapids,,,,,
UBSCM 2017-C3,12,Radisson Hotel - Paper Valley,,,,,
UBSCM 2017-C3,16,Crowne Plaza Memphis Downtown,,,,,
UBSCM 2017-C3,35,Redlands University Plaza,,,,,
UBSCM 2017-C3,8,Park West Village,,,,,
UBSCM 2017-C4,24,GM LOGISTICS CENTER 3,,,,,
UBSCM 2017-C4,26,FLOOR & DECOR,,,,,
UBSCM 2017-C4,26,GARDEN FRESH MARKET,,,,,
UBSCM 2017-C4,3,PARK WEST VILLAGE,,,,,
UBSCM 2017-C4,37,ASHLEY WOODS,,,,,
UBSCM 2017-C4,37,WHISPERING WOODS,,,,,
UBSCM 2017-C4,42,401 WEST ONTARIO,,,,,
UBSCM 2017-C4,46,TUTOR TIME,,,,,
UBSCM 2017-C4,46,DRIVE TIME,,,,,
UBSCM 2017-C5,1,Media Studios,,,,,
UBSCM 2017-C5,13,Marriot Grand Cayman,,,,,
UBSCM 2017-C5,2,Yorkshire Tower,,,,,
UBSCM 2017-C5,28,Loyalty & Hamilton,,,,,
UBSCM 2017-C5,3,Restoration Hardware,,,,,
UBSCM 2017-C5,46,Plaza At Gardendale II,,,,,
UBSCM 2017-C5,7,Ninth Avenue Property,,,,,
UBSCM 2017-C6,1,THE POINTE,,,,,
UBSCM 2017-C6,1,3800 ALAMEDA,,,,,
UBSCM 2017-C6,1,CENTRAL PARK,,,,,
UBSCM 2017-C6,1,MEDIA STUDIOS,,,,,
UBSCM 2017-C6,10,COLFAX DENTON,,,,,
UBSCM 2017-C6,19,1001 TOWNE,,,,,
UBSCM 2017-C6,2,YORKSHIRE TOWERS,,,,,
UBSCM 2017-C6,2,LEXINGTON TOWERS,,,,,
UBSCM 2017-C6,25,PARK LANE APARTMENTS,,,,,
UBSCM 2017-C6,5,DUKE BRIDGES I,,,,,
UBSCM 2017-C6,5,RESTORATION HARDWARE DISTRIBUTION,,,,,
UBSCM 2017-C6,5,STATE FARM REGIONAL HQ,,,,,
UBSCM 2017-C6,5,NORTH POINTE I,,,,,
UBSCM 2017-C6,5,CORPORATE CAMPUS AT NORTERRA,,,,,
UBSCM 2017-C6,5,CHRISTUS HEALTH HQ,,,,,
UBSCM 2017-C6,5,COMCAST REGIONAL HQ,,,,,
UBSCM 2017-C6,5,ROYAL RIDGE V,,,,,
UBSCM 2017-C6,5,ACE HARDWARE HQ,,,,,
UBSCM 2017-C6,5,WELLS FARGO OPERATIONS CENTER,,,,,
UBSCM 2017-C7,12,164-166 KINGSLAND,,,,,
UBSCM 2017-C7,12,667 MEEKER AVE,,,,,
UBSCM 2017-C7,12,5 SUTTON STREET,,,,,
UBSCM 2017-C7,12,3 SUTTON STREET,,,,,
UBSCM 2017-C7,12,669 MEEKER AVE,,,,,
UBSCM 2017-C7,12,657 MEEKER AVE,,,,,
UBSCM 2017-C7,12,673 MEEKER AVE,,,,,
UBSCM 2017-C7,12,661 MEEKER AVE,,,,,
UBSCM 2017-C7,19,900 ON NINE,,,,,
UBSCM 2017-C7,26,TOWN CENTER COMMONS,,,,,
UBSCM 2017-C7,27,HOLIDAY INN EXPRESS & SUITES CHARLOTTE AIRPORT,,,,,
UBSCM 2017-C7,37,MASON CITY,,,,,
UBSCM 2017-C7,37,LITTLETON,,,,,
UBSCM 2017-C7,4,THE CENTRE - 4000N&S MCEWEN ROAD,,NA,,,OF
UBSCM 2017-C7,41,CALIFORNIA STREET TOWNHOMES,,,,,
UBSCM 2017-C7,41,BLOOMFIELD RENTAL TOWNHOMES,,,,,
UBSCM 2017-C7,41,1500 WILLOW PASS COURT,,,,,
UBSCM 2017-C7,41,GRANT STREET TOWNHOMES,,,,,
UBSCM 2017-C7,45,ESSEX CENTRE,,,,,
UBSCM 2017-C7,7,CORPORATE CAMPUS AT NORTERRA,,,,,
UBSCM 2017-C7,7,RESTORATION HARDWARE DISTRIBUTION,,,,,
UBSCM 2017-C7,7,STATE FARM REGIONAL HQ,,,,,
UBSCM 2017-C7,7,NORTH POINTE I,,,,,
UBSCM 2017-C7,7,CHRISTUS HEALTH HQ,,,,,
UBSCM 2017-C7,7,DUKE BRIDGES I,,,,,
UBSCM 2017-C7,7,WELLS FARGO OPERATIONS CENTER,,,,,
UBSCM 2017-C7,7,ACE HARDWARE HQ,,,,,
UBSCM 2017-C7,7,ROYAL RIDGE V,,,,,
UBSCM 2017-C7,7,COMCAST REGIONAL HQ,,,,,
UBSCM 2018-C10,15,ALORICA OFFICE BUILDING 2000,,,,,
UBSCM 2018-C10,15,ALORICA OFFICE BUILDING 3000,,,,,
UBSCM 2018-C10,15,ALORICA OFFICE BUILDING 8000,,,,,
UBSCM 2018-C10,15,ALORICA OFFICE BUILDING 1000,,,,,
UBSCM 2018-C10,16,PLANTATION AT CRYSTAL RIVER,,,,,
UBSCM 2018-C10,2,OAK LAWN MEDICAL CENTER,,NA,,,OF
UBSCM 2018-C10,2,ARROWHEAD MEDICAL PLAZA I,,NA,,,OF
UBSCM 2018-C10,2,ARROWHEAD MEDICAL PLAZA II,,NA,,,OF
UBSCM 2018-C10,41,WESTPARK HUDSON,,,,,
UBSCM 2018-C10,45,MADISON SQUARE,,,,,
UBSCM 2018-C11,16,Soho House,,,,,
UBSCM 2018-C11,26,401 West 219Th Street,,,,,
UBSCM 2018-C11,3,Torrance Technology Campus,,,,,
UBSCM 2018-C11,36,City Line Apartments,,,,,
UBSCM 2018-C11,37,Sugarman's Plaza,,,,,
UBSCM 2018-C11,38,910 S Broadway,,,,,
UBSCM 2018-C11,44,Bremen Crossing Retail Center,,,,,
UBSCM 2018-C11,46,IUP Pratt Studios,,,,,
UBSCM 2018-C12,1,Wyvernwood Garden Apartments,,,,,
UBSCM 2018-C12,10,Somercet Center,,,,,
UBSCM 2018-C12,18,Holiday Inn - Matteson,,,,,
UBSCM 2018-C12,25,WoodSpring Suites Savannah,,,,,
UBSCM 2018-C12,34,Pelican Walk,,,,,
UBSCM 2018-C12,41,Holiday Inn Houston SW Sugar Land,,,,,
UBSCM 2018-C12,62,Zavarella Industrial,,,,,
UBSCM 2018-C13,14,121 East Maryland Street Parking Garage,,,,,
UBSCM 2018-C13,25,Residence Inn Chicago Deerfield,,,,,
UBSCM 2018-C13,28,Residence Inn Boston Danvers,,,,,
UBSCM 2018-C13,35,Westgate Shopping Center,,,,,
UBSCM 2018-C13,5,Wyvernwood Garden Apartments,,,,,
UBSCM 2018-C13,50,Country Inn & Suites - Vero Beach I 95,,,,,
UBSCM 2018-C13,6,Pier 1 Imports Headquarters,,,,,
UBSCM 2018-C14,19,Holiday Inn Express & Suites - Clearwater,,,,,
UBSCM 2018-C14,2,1200 Network Centre Drive,,,,,
